"","year","site","gap","tag","burn_yr","time","surv_init","init_height","rep","stems","surv_fin","fin_height","rep_fin","id","stage"
"1352.1994",1994,59,2,313,1968,1994,3,27,31,NA,1,42,110,1352,"ad"
"1353.1994",1994,59,7,380,1968,1994,3,23,18,NA,1,45,76,1353,"ad"
"1354.1994",1994,59,3,330,1968,1994,3,21,32,NA,1,31,62,1354,"ad"
"1355.1994",1994,59,4,334,1968,1994,3,30,53,NA,1,30,33,1355,"ad"
"1356.1994",1994,59,1,301,1968,1994,5,13,0,NA,0,NA,NA,1356,"sg"
"1357.1994",1994,59,1,310,1968,1994,5,11,0,NA,0,NA,NA,1357,"sg"
"1358.1994",1994,59,6,5366,1968,1994,5,13,0,NA,0,NA,NA,1358,"sg"
"1359.1994",1994,59,1,311,1968,1994,5,11,0,NA,0,NA,NA,1359,"sg"
"1360.1994",1994,59,4,337,1968,1994,5,13,0,NA,0,NA,NA,1360,"sg"
"1361.1994",1994,59,4,343,1968,1994,5,3,0,NA,1,12,2,1361,"sg"
"1362.1994",1994,59,4,344,1968,1994,5,3,0,NA,1,16,11,1362,"sg"
"1363.1994",1994,59,6,370,1968,1994,5,9,0,NA,1,10,0,1363,"sg"
"1364.1994",1994,59,7,376,1968,1994,5,9,0,NA,1,39,66,1364,"sg"
"1365.1994",1994,59,5,350,1968,1994,5,7,0,NA,1,17,0,1365,"sg"
"1366.1994",1994,59,2,317,1968,1994,5,5,0,NA,1,38,91,1366,"sg"
"1699.1994",1994,93,2,31,1972,1994,3,43,192,NA,0,NA,NA,1699,"ad"
"1700.1994",1994,93,2,32,1972,1994,3,55,364,NA,0,NA,NA,1700,"ad"
"1701.1994",1994,93,9,5085,1972,1994,3,71,386,NA,0,NA,NA,1701,"ad"
"1702.1994",1994,93,2,24,1972,1994,3,53,96,NA,0,NA,NA,1702,"ad"
"1703.1994",1994,93,2,25,1972,1994,3,58,129,NA,0,NA,NA,1703,"ad"
"1704.1994",1994,93,2,26,1972,1994,3,24,42,NA,0,NA,NA,1704,"ad"
"1705.1994",1994,93,2,27,1972,1994,3,42,81,NA,0,NA,NA,1705,"ad"
"1706.1994",1994,93,2,28,1972,1994,3,53,368,NA,0,NA,NA,1706,"ad"
"1707.1994",1994,93,2,30,1972,1994,3,55,200,NA,0,NA,NA,1707,"ad"
"1708.1994",1994,93,1,5001,1972,1994,3,45,208,NA,0,NA,NA,1708,"ad"
"1709.1994",1994,93,1,5002,1972,1994,3,34,103,NA,0,NA,NA,1709,"ad"
"1710.1994",1994,93,1,5003,1972,1994,3,45,263,NA,0,NA,NA,1710,"ad"
"1711.1994",1994,93,1,5008,1972,1994,3,50,279,NA,0,NA,NA,1711,"ad"
"1712.1994",1994,93,1,5012,1972,1994,3,59,485,NA,0,NA,NA,1712,"ad"
"1713.1994",1994,93,2,5014,1972,1994,3,55,206,NA,0,NA,NA,1713,"ad"
"1714.1994",1994,93,2,5016,1972,1994,3,48,220,NA,0,NA,NA,1714,"ad"
"1715.1994",1994,93,2,5017,1972,1994,3,51,302,NA,0,NA,NA,1715,"ad"
"1716.1994",1994,93,2,5018,1972,1994,3,47,132,NA,0,NA,NA,1716,"ad"
"1717.1994",1994,93,2,5020,1972,1994,3,53,360,NA,0,NA,NA,1717,"ad"
"1718.1994",1994,93,2,5021,1972,1994,3,45,262,NA,0,NA,NA,1718,"ad"
"1719.1994",1994,93,2,5022,1972,1994,3,46,111,NA,0,NA,NA,1719,"ad"
"1720.1994",1994,93,2,5023,1972,1994,3,45,20,NA,0,NA,NA,1720,"ad"
"1721.1994",1994,93,4,5040,1972,1994,3,36,36,NA,0,NA,NA,1721,"ad"
"1722.1994",1994,93,4,5045,1972,1994,3,33,22,NA,0,NA,NA,1722,"ad"
"1723.1994",1994,93,4,5046,1972,1994,3,29,17,NA,0,NA,NA,1723,"ad"
"1724.1994",1994,93,6,5064,1972,1994,3,26,74,NA,0,NA,NA,1724,"ad"
"1725.1994",1994,93,9,5084,1972,1994,3,76,237,NA,0,NA,NA,1725,"ad"
"1726.1994",1994,93,9,5088,1972,1994,3,53,219,NA,0,NA,NA,1726,"ad"
"1727.1994",1994,93,1,4,1972,1994,3,23,13,NA,1,41,41,1727,"ad"
"1728.1994",1994,93,1,5,1972,1994,3,18,7,NA,1,36,92,1728,"ad"
"1729.1994",1994,93,1,6,1972,1994,3,34,31,NA,1,33,37,1729,"ad"
"1730.1994",1994,93,1,9,1972,1994,3,31,35,NA,1,32,54,1730,"ad"
"1731.1994",1994,93,1,10,1972,1994,3,43,208,NA,1,46,144,1731,"ad"
"1732.1994",1994,93,1,11,1972,1994,3,58,504,NA,1,48,279,1732,"ad"
"1733.1994",1994,93,1,13,1972,1994,3,40,134,NA,1,43,185,1733,"ad"
"1734.1994",1994,93,2,15,1972,1994,3,40,48,NA,1,52,138,1734,"ad"
"1735.1994",1994,93,2,19,1972,1994,3,56,133,NA,1,53,97,1735,"ad"
"1736.1994",1994,93,2,29,1972,1994,3,20,0,NA,1,45,39,1736,"ad"
"1737.1994",1994,93,4,41,1972,1994,3,21,28,NA,1,28,10,1737,"ad"
"1738.1994",1994,93,4,43,1972,1994,3,17,2,NA,1,20,1,1738,"ad"
"1739.1994",1994,93,4,44,1972,1994,3,40,38,NA,1,32,12,1739,"ad"
"1740.1994",1994,93,5,48,1972,1994,3,31,91,NA,1,39,93,1740,"ad"
"1741.1994",1994,93,7,72,1972,1994,3,40,114,NA,1,29,20,1741,"ad"
"1742.1994",1994,93,7,73,1972,1994,3,39,188,NA,1,44,129,1742,"ad"
"1743.1994",1994,93,7,74,1972,1994,3,43,445,NA,1,41,172,1743,"ad"
"1744.1994",1994,93,8,83,1972,1994,3,29,11,NA,1,19,0,1744,"ad"
"1745.1994",1994,93,9,87,1972,1994,3,32,72,NA,1,50,127,1745,"ad"
"1746.1994",1994,93,9,89,1972,1994,3,47,308,NA,1,52,260,1746,"ad"
"1747.1994",1994,93,1,7,1972,1994,3,23,14,NA,1,41,73,1747,"ad"
"1748.1994",1994,93,6,59,1972,1994,3,30,169,NA,1,39,143,1748,"ad"
"1749.1994",1994,93,6,62,1972,1994,3,23,48,NA,1,38,30,1749,"ad"
"1750.1994",1994,93,8,75,1972,1994,3,42,158,NA,1,53,298,1750,"ad"
"1751.1994",1994,93,4,42,1972,1994,3,16,2,NA,1,26,5,1751,"ad"
"1752.1994",1994,93,6,60,1972,1994,3,32,62,NA,1,29,39,1752,"ad"
"1753.1994",1994,93,7,67,1972,1994,3,23,56,NA,1,37,91,1753,"ad"
"1754.1994",1994,93,7,68,1972,1994,3,32,155,NA,1,26,107,1754,"ad"
"1755.1994",1994,93,7,69,1972,1994,3,35,295,NA,1,60,482,1755,"ad"
"1756.1994",1994,93,8,76,1972,1994,3,34,152,NA,1,60,271,1756,"ad"
"1757.1994",1994,93,9,90,1972,1994,3,36,85,NA,1,47,89,1757,"ad"
"1758.1994",1994,93,4,37,1972,1994,3,39,43,NA,1,40,45,1758,"ad"
"1759.1994",1994,93,4,39,1972,1994,3,47,176,NA,1,46,100,1759,"ad"
"1760.1994",1994,93,6,61,1972,1994,3,28,30,NA,1,35,50,1760,"ad"
"1761.1994",1994,93,6,65,1972,1994,3,22,60,NA,1,30,43,1761,"ad"
"1762.1994",1994,93,7,71,1972,1994,3,56,361,NA,1,53,130,1762,"ad"
"1763.1994",1994,93,8,79,1972,1994,3,28,19,NA,1,12,4,1763,"ad"
"1764.1994",1994,93,8,82,1972,1994,3,48,196,NA,1,58,114,1764,"ad"
"1765.1994",1994,93,3,35,1972,1994,3,15,5,NA,1,23,6,1765,"ad"
"1766.1994",1994,93,4,47,1972,1994,3,49,182,NA,1,52,75,1766,"ad"
"1767.1994",1994,93,6,52,1972,1994,3,43,86,NA,1,37,177,1767,"ad"
"1768.1994",1994,93,6,54,1972,1994,3,30,37,NA,1,36,43,1768,"ad"
"1769.1994",1994,93,6,55,1972,1994,3,35,118,NA,1,44,185,1769,"ad"
"1770.1994",1994,93,3,34,1972,1994,3,18,2,NA,1,11,0,1770,"ad"
"1771.1994",1994,93,3,36,1972,1994,3,32,89,NA,1,44,116,1771,"ad"
"1772.1994",1994,93,6,53,1972,1994,3,39,105,NA,1,31,287,1772,"ad"
"1773.1994",1994,93,9,86,1972,1994,3,35,45,NA,1,53,152,1773,"ad"
"1774.1994",1994,93,3,38,1972,1994,3,32,52,NA,1,37,44,1774,"ad"
"1775.1994",1994,93,5,51,1972,1994,3,16,7,NA,1,30,16,1775,"ad"
"1776.1994",1994,93,6,63,1972,1994,3,33,29,NA,1,37,63,1776,"ad"
"1777.1994",1994,93,6,66,1972,1994,3,29,37,NA,1,43,108,1777,"ad"
"1778.1994",1994,93,8,77,1972,1994,3,41,37,NA,1,45,41,1778,"ad"
"1779.1994",1994,93,8,81,1972,1994,3,27,8,NA,1,24,4,1779,"ad"
"1780.1994",1994,93,8,80,1972,1994,3,18,9,NA,1,13,0,1780,"ad"
"1781.1994",1994,93,6,57,1972,1994,3,19,17,NA,1,33,32,1781,"ad"
"1782.1994",1994,93,7,70,1972,1994,3,30,83,NA,1,32,71,1782,"ad"
"1783.1994",1994,93,8,78,1972,1994,3,15,6,NA,1,15,10,1783,"ad"
"1784.1994",1994,93,5,50,1972,1994,3,22,14,NA,1,35,38,1784,"ad"
"1785.1994",1994,93,6,56,1972,1994,5,7,0,NA,1,12,0,1785,"sg"
"1786.1994",1994,93,5,49,1972,1994,5,10,0,NA,1,33,56,1786,"sg"
"1787.1994",1994,93,6,58,1972,1994,5,8,0,NA,1,42,97,1787,"sg"
"1788.1994",1994,93,3,33,1972,1994,5,6,0,NA,1,10,0,1788,"sg"
"2121.1994",1994,103,1,5086,1984,1994,3,32,102,NA,0,NA,NA,2121,"ad"
"2122.1994",1994,103,1,5087,1984,1994,3,48,183,NA,0,NA,NA,2122,"ad"
"2123.1994",1994,103,1,5091,1984,1994,3,33,42,NA,0,NA,NA,2123,"ad"
"2124.1994",1994,103,2,5104,1984,1994,3,38,43,NA,0,NA,NA,2124,"ad"
"2125.1994",1994,103,2,5105,1984,1994,3,23,5,NA,0,NA,NA,2125,"ad"
"2126.1994",1994,103,2,5128,1984,1994,3,30,58,NA,0,NA,NA,2126,"ad"
"2127.1994",1994,103,2,5136,1984,1994,3,26,38,NA,0,NA,NA,2127,"ad"
"2128.1994",1994,103,2,5146,1984,1994,3,27,50,NA,0,NA,NA,2128,"ad"
"2129.1994",1994,103,2,5156,1984,1994,3,61,390,NA,0,NA,NA,2129,"ad"
"2130.1994",1994,103,2,5157,1984,1994,3,24,8,NA,0,NA,NA,2130,"ad"
"2131.1994",1994,103,2,5159,1984,1994,3,25,4,NA,0,NA,NA,2131,"ad"
"2132.1994",1994,103,1,95,1984,1994,3,17,0,NA,1,52,135,2132,"ad"
"2133.1994",1994,103,1,96,1984,1994,3,33,106,NA,1,27,5,2133,"ad"
"2134.1994",1994,103,2,121,1984,1994,3,16,11,NA,1,33,204,2134,"ad"
"2135.1994",1994,103,2,122,1984,1994,3,15,1,NA,1,32,28,2135,"ad"
"2136.1994",1994,103,2,124,1984,1994,3,32,55,NA,1,52,744,2136,"ad"
"2137.1994",1994,103,2,130,1984,1994,3,15,28,NA,1,12,0,2137,"ad"
"2138.1994",1994,103,2,137,1984,1994,3,33,67,NA,1,53,182,2138,"ad"
"2139.1994",1994,103,2,138,1984,1994,3,37,43,NA,1,46,115,2139,"ad"
"2140.1994",1994,103,2,150,1984,1994,3,41,119,NA,1,42,198,2140,"ad"
"2141.1994",1994,103,1,94,1984,1994,3,20,8,NA,1,44,64,2141,"ad"
"2142.1994",1994,103,1,100,1984,1994,3,15,0,NA,1,28,0,2142,"ad"
"2143.1994",1994,103,2,101,1984,1994,3,50,255,NA,1,43,194,2143,"ad"
"2144.1994",1994,103,2,108,1984,1994,3,36,39,NA,1,41,84,2144,"ad"
"2145.1994",1994,103,2,113,1984,1994,3,50,82,NA,1,61,165,2145,"ad"
"2146.1994",1994,103,2,131,1984,1994,3,60,313,NA,1,38,112,2146,"ad"
"2147.1994",1994,103,2,133,1984,1994,3,39,88,NA,1,49,221,2147,"ad"
"2148.1994",1994,103,1,85,1984,1994,3,34,111,NA,1,54,286,2148,"ad"
"2149.1994",1994,103,1,88,1984,1994,3,23,0,NA,1,39,28,2149,"ad"
"2150.1994",1994,103,1,99,1984,1994,3,32,49,NA,1,31,19,2150,"ad"
"2151.1994",1994,103,2,114,1984,1994,3,37,74,NA,1,39,182,2151,"ad"
"2152.1994",1994,103,2,123,1984,1994,3,27,8,NA,1,44,41,2152,"ad"
"2153.1994",1994,103,2,147,1984,1994,3,17,21,NA,1,13,4,2153,"ad"
"2154.1994",1994,103,2,103,1984,1994,3,23,4,NA,1,31,57,2154,"ad"
"2155.1994",1994,103,2,115,1984,1994,3,45,107,NA,1,54,343,2155,"ad"
"2156.1994",1994,103,2,125,1984,1994,3,33,57,NA,1,35,110,2156,"ad"
"2157.1994",1994,103,2,126,1984,1994,3,20,34,NA,1,5,0,2157,"ad"
"2158.1994",1994,103,2,140,1984,1994,3,18,4,NA,1,28,42,2158,"ad"
"2159.1994",1994,103,2,143,1984,1994,3,21,0,NA,1,6,0,2159,"ad"
"2160.1994",1994,103,2,160,1984,1994,3,16,8,NA,1,31,58,2160,"ad"
"2161.1994",1994,103,1,90,1984,1994,3,32,64,NA,1,23,11,2161,"ad"
"2162.1994",1994,103,1,81,1984,1994,3,16,9,NA,1,31,50,2162,"ad"
"2163.1994",1994,103,2,141,1984,1994,3,29,25,NA,1,33,22,2163,"ad"
"2164.1994",1994,103,2,135,1984,1994,3,24,136,NA,1,18,10,2164,"ad"
"2165.1994",1994,103,2,151,1984,1994,3,17,15,NA,1,5,0,2165,"ad"
"2166.1994",1994,103,1,82,1984,1994,3,28,119,NA,1,60,674,2166,"ad"
"2167.1994",1994,103,2,127,1984,1994,3,19,8,NA,1,6,0,2167,"ad"
"2168.1994",1994,103,1,84,1984,1994,3,26,8,NA,1,44,94,2168,"ad"
"2169.1994",1994,103,1,92,1984,1994,3,23,0,NA,1,30,0,2169,"ad"
"2170.1994",1994,103,1,93,1984,1994,3,56,111,NA,1,48,28,2170,"ad"
"2171.1994",1994,103,1,98,1984,1994,3,29,48,NA,1,41,113,2171,"ad"
"2172.1994",1994,103,2,116,1984,1994,3,32,44,NA,1,37,220,2172,"ad"
"2173.1994",1994,103,2,139,1984,1994,3,21,4,NA,1,8,0,2173,"ad"
"2174.1994",1994,103,2,106,1984,1994,5,9,0,NA,0,NA,NA,2174,"sg"
"2175.1994",1994,103,2,5117,1984,1994,5,3,0,NA,0,NA,NA,2175,"sg"
"2176.1994",1994,103,2,5119,1984,1994,5,10,0,NA,0,NA,NA,2176,"sg"
"2177.1994",1994,103,2,5120,1984,1994,5,13,0,NA,0,NA,NA,2177,"sg"
"2178.1994",1994,103,2,5134,1984,1994,5,13,0,NA,0,NA,NA,2178,"sg"
"2179.1994",1994,103,2,5158,1984,1994,5,5,0,NA,0,NA,NA,2179,"sg"
"2180.1994",1994,103,1,97,1984,1994,5,7,0,NA,1,30,30,2180,"sg"
"2181.1994",1994,103,2,132,1984,1994,5,10,0,NA,1,26,23,2181,"sg"
"2182.1994",1994,103,2,142,1984,1994,5,11,0,NA,1,25,14,2182,"sg"
"2183.1994",1994,103,2,145,1984,1994,5,11,0,NA,1,35,27,2183,"sg"
"2184.1994",1994,103,2,107,1984,1994,5,6,0,NA,1,17,0,2184,"sg"
"2185.1994",1994,103,2,111,1984,1994,5,7,0,NA,1,17,3,2185,"sg"
"2186.1994",1994,103,2,148,1984,1994,5,6,0,NA,1,23,10,2186,"sg"
"2187.1994",1994,103,2,144,1984,1994,5,7,0,NA,1,3,0,2187,"sg"
"2188.1994",1994,103,2,149,1984,1994,5,10,0,NA,1,8,0,2188,"sg"
"2189.1994",1994,103,2,112,1984,1994,5,10,0,NA,1,20,4,2189,"sg"
"2190.1994",1994,103,2,118,1984,1994,5,9,0,NA,1,34,53,2190,"sg"
"2191.1994",1994,103,2,153,1984,1994,5,5,0,NA,1,11,2,2191,"sg"
"2192.1994",1994,103,2,154,1984,1994,5,4,0,NA,1,22,9,2192,"sg"
"2193.1994",1994,103,2,109,1984,1994,5,3,0,NA,1,7,0,2193,"sg"
"2194.1994",1994,103,1,83,1984,1994,5,13,0,NA,1,42,71,2194,"sg"
"2195.1994",1994,103,2,110,1984,1994,5,13,0,NA,1,37,48,2195,"sg"
"2196.1994",1994,103,2,129,1984,1994,5,3,0,NA,1,11,0,2196,"sg"
"2197.1994",1994,103,1,89,1984,1994,5,13,0,NA,1,37,29,2197,"sg"
"2198.1994",1994,103,2,102,1984,1994,5,6,0,NA,1,38,62,2198,"sg"
"2199.1994",1994,103,2,152,1984,1994,5,12,0,NA,1,16,1,2199,"sg"
"2200.1994",1994,103,2,155,1984,1994,5,13,0,NA,1,30,9,2200,"sg"
"2454.1994",1994,29,1,20,1985,1994,3,21,23,NA,0,NA,NA,2454,"ad"
"2455.1994",1994,29,1,5002,1985,1994,3,20,3,NA,0,NA,NA,2455,"ad"
"2456.1994",1994,29,1,5003,1985,1994,3,35,49,NA,0,NA,NA,2456,"ad"
"2457.1994",1994,29,1,5006,1985,1994,3,21,13,NA,0,NA,NA,2457,"ad"
"2458.1994",1994,29,1,5007,1985,1994,3,21,3,NA,0,NA,NA,2458,"ad"
"2459.1994",1994,29,1,5008,1985,1994,3,38,87,NA,0,NA,NA,2459,"ad"
"2460.1994",1994,29,1,5009,1985,1994,3,29,65,NA,0,NA,NA,2460,"ad"
"2461.1994",1994,29,1,5013,1985,1994,3,56,245,NA,0,NA,NA,2461,"ad"
"2462.1994",1994,29,1,5014,1985,1994,3,37,127,NA,0,NA,NA,2462,"ad"
"2463.1994",1994,29,1,5015,1985,1994,3,33,35,NA,0,NA,NA,2463,"ad"
"2464.1994",1994,29,1,5017,1985,1994,3,18,0,NA,0,NA,NA,2464,"ad"
"2465.1994",1994,29,1,5018,1985,1994,3,33,40,NA,0,NA,NA,2465,"ad"
"2466.1994",1994,29,1,5019,1985,1994,3,38,109,NA,0,NA,NA,2466,"ad"
"2467.1994",1994,29,1,5021,1985,1994,3,35,43,NA,0,NA,NA,2467,"ad"
"2468.1994",1994,29,1,5022,1985,1994,3,40,148,NA,0,NA,NA,2468,"ad"
"2469.1994",1994,29,1,5023,1985,1994,3,45,75,NA,0,NA,NA,2469,"ad"
"2470.1994",1994,29,1,5024,1985,1994,3,37,205,NA,0,NA,NA,2470,"ad"
"2471.1994",1994,29,1,5026,1985,1994,3,41,NA,NA,0,NA,NA,2471,"ad"
"2472.1994",1994,29,1,5027,1985,1994,3,45,NA,NA,0,NA,NA,2472,"ad"
"2473.1994",1994,29,1,5028,1985,1994,3,38,NA,NA,0,NA,NA,2473,"ad"
"2474.1994",1994,29,1,5029,1985,1994,3,44,NA,NA,0,NA,NA,2474,"ad"
"2475.1994",1994,29,1,5030,1985,1994,3,47,NA,NA,0,NA,NA,2475,"ad"
"2476.1994",1994,29,1,5031,1985,1994,3,41,NA,NA,0,NA,NA,2476,"ad"
"2477.1994",1994,29,1,5032,1985,1994,3,50,NA,NA,0,NA,NA,2477,"ad"
"2478.1994",1994,29,1,5033,1985,1994,3,35,NA,NA,0,NA,NA,2478,"ad"
"2479.1994",1994,29,1,5034,1985,1994,3,40,NA,NA,0,NA,NA,2479,"ad"
"2480.1994",1994,29,1,5035,1985,1994,3,47,NA,NA,0,NA,NA,2480,"ad"
"2481.1994",1994,29,1,5036,1985,1994,3,46,112,NA,0,NA,NA,2481,"ad"
"2482.1994",1994,29,1,5037,1985,1994,3,44,NA,NA,0,NA,NA,2482,"ad"
"2483.1994",1994,29,1,5038,1985,1994,3,15,7,NA,0,NA,NA,2483,"ad"
"2484.1994",1994,29,1,5039,1985,1994,3,23,54,NA,0,NA,NA,2484,"ad"
"2485.1994",1994,29,1,5040,1985,1994,3,33,86,NA,0,NA,NA,2485,"ad"
"2486.1994",1994,29,1,5042,1985,1994,3,34,73,NA,0,NA,NA,2486,"ad"
"2487.1994",1994,29,1,5043,1985,1994,3,46,280,NA,0,NA,NA,2487,"ad"
"2488.1994",1994,29,1,5044,1985,1994,3,35,NA,NA,0,NA,NA,2488,"ad"
"2489.1994",1994,29,1,5045,1985,1994,3,35,50,NA,0,NA,NA,2489,"ad"
"2490.1994",1994,29,1,5047,1985,1994,3,59,NA,NA,0,NA,NA,2490,"ad"
"2491.1994",1994,29,1,5048,1985,1994,3,52,156,NA,0,NA,NA,2491,"ad"
"2492.1994",1994,29,1,5049,1985,1994,3,46,NA,NA,0,NA,NA,2492,"ad"
"2493.1994",1994,29,1,5050,1985,1994,3,28,NA,NA,0,NA,NA,2493,"ad"
"2494.1994",1994,29,1,5051,1985,1994,3,57,500,NA,0,NA,NA,2494,"ad"
"2495.1994",1994,29,1,5052,1985,1994,3,46,277,NA,0,NA,NA,2495,"ad"
"2496.1994",1994,29,1,5054,1985,1994,3,32,40,NA,0,NA,NA,2496,"ad"
"2497.1994",1994,29,1,5055,1985,1994,3,41,223,NA,0,NA,NA,2497,"ad"
"2498.1994",1994,29,1,5057,1985,1994,3,24,28,NA,0,NA,NA,2498,"ad"
"2499.1994",1994,29,1,5059,1985,1994,3,40,NA,NA,0,NA,NA,2499,"ad"
"2500.1994",1994,29,1,5060,1985,1994,3,40,119,NA,0,NA,NA,2500,"ad"
"2501.1994",1994,29,1,5061,1985,1994,3,41,146,NA,0,NA,NA,2501,"ad"
"2502.1994",1994,29,1,5062,1985,1994,3,27,35,NA,0,NA,NA,2502,"ad"
"2503.1994",1994,29,1,5064,1985,1994,3,47,258,NA,0,NA,NA,2503,"ad"
"2504.1994",1994,29,1,5067,1985,1994,3,27,65,NA,0,NA,NA,2504,"ad"
"2505.1994",1994,29,1,5068,1985,1994,3,34,88,NA,0,NA,NA,2505,"ad"
"2506.1994",1994,29,1,5069,1985,1994,3,30,64,NA,0,NA,NA,2506,"ad"
"2507.1994",1994,29,1,5070,1985,1994,3,51,NA,NA,0,NA,NA,2507,"ad"
"2508.1994",1994,29,1,5071,1985,1994,3,43,NA,NA,0,NA,NA,2508,"ad"
"2509.1994",1994,29,1,5072,1985,1994,3,55,NA,NA,0,NA,NA,2509,"ad"
"2510.1994",1994,29,1,5073,1985,1994,3,42,NA,NA,0,NA,NA,2510,"ad"
"2511.1994",1994,29,1,5074,1985,1994,3,45,NA,NA,0,NA,NA,2511,"ad"
"2512.1994",1994,29,1,5075,1985,1994,3,48,NA,NA,0,NA,NA,2512,"ad"
"2513.1994",1994,29,1,5076,1985,1994,3,32,NA,NA,0,NA,NA,2513,"ad"
"2514.1994",1994,29,1,5077,1985,1994,3,35,NA,NA,0,NA,NA,2514,"ad"
"2515.1994",1994,29,1,5078,1985,1994,3,34,79,NA,0,NA,NA,2515,"ad"
"2516.1994",1994,29,1,5079,1985,1994,3,33,90,NA,0,NA,NA,2516,"ad"
"2517.1994",1994,29,1,5080,1985,1994,3,35,109,NA,0,NA,NA,2517,"ad"
"2518.1994",1994,29,1,12,1985,1994,3,30,48,NA,0,NA,NA,2518,"ad"
"2519.1994",1994,29,1,25,1985,1994,3,20,13,NA,0,NA,NA,2519,"ad"
"2520.1994",1994,29,1,41,1985,1994,3,34,40,NA,0,NA,NA,2520,"ad"
"2521.1994",1994,29,1,5053,1985,1994,3,35,54,NA,0,NA,NA,2521,"ad"
"2522.1994",1994,29,1,5056,1985,1994,3,18,3,NA,0,NA,NA,2522,"ad"
"2523.1994",1994,29,1,5058,1985,1994,3,20,4,NA,0,NA,NA,2523,"ad"
"2524.1994",1994,29,1,5063,1985,1994,3,26,66,NA,0,NA,NA,2524,"ad"
"2525.1994",1994,29,1,1,1985,1994,3,26,17,NA,1,41,98,2525,"ad"
"2526.1994",1994,29,1,46,1985,1994,3,21,17,NA,1,44,247,2526,"ad"
"2527.1994",1994,29,1,16,1985,1994,3,32,41,NA,1,NA,NA,2527,"ad"
"2528.1994",1994,29,1,5004,1985,1994,5,9,0,NA,0,NA,NA,2528,"sg"
"2529.1994",1994,29,1,5005,1985,1994,5,8,0,NA,0,NA,NA,2529,"sg"
"2530.1994",1994,29,1,5011,1985,1994,5,2,0,NA,0,NA,NA,2530,"sg"
"2531.1994",1994,29,1,5065,1985,1994,5,4,7,NA,0,NA,NA,2531,"sg"
"2532.1994",1994,29,1,10,1985,1994,5,11,0,NA,1,24,8,2532,"sg"
"2533.1994",1994,29,1,66,1985,1994,5,10,0,NA,1,38,54,2533,"sg"
"2607.1994",1994,32,1,167,1985,1994,3,66,429,15,0,NA,NA,2607,"ad"
"2608.1994",1994,32,1,169,1985,1994,3,31,21,1,0,NA,NA,2608,"ad"
"2609.1994",1994,32,1,170,1985,1994,3,23,1,2,0,NA,NA,2609,"ad"
"2610.1994",1994,32,1,172,1985,1994,3,44,187,5,0,NA,NA,2610,"ad"
"2611.1994",1994,32,1,173,1985,1994,3,33,138,8,0,NA,NA,2611,"ad"
"2612.1994",1994,32,1,174,1985,1994,3,46,388,8,0,NA,NA,2612,"ad"
"2613.1994",1994,32,1,176,1985,1994,3,44,416,11,0,NA,NA,2613,"ad"
"2614.1994",1994,32,1,179,1985,1994,3,51,542,10,0,NA,NA,2614,"ad"
"2615.1994",1994,32,1,180,1985,1994,3,53,967,12,0,NA,NA,2615,"ad"
"2616.1994",1994,32,1,181,1985,1994,3,49,240,9,0,NA,NA,2616,"ad"
"2617.1994",1994,32,1,185,1985,1994,3,33,32,4,0,NA,NA,2617,"ad"
"2618.1994",1994,32,2,194,1985,1994,3,57,224,4,0,NA,NA,2618,"ad"
"2619.1994",1994,32,2,195,1985,1994,3,62,429,5,0,NA,NA,2619,"ad"
"2620.1994",1994,32,1,381,1985,1994,3,57,916,14,0,NA,NA,2620,"ad"
"2621.1994",1994,32,1,382,1985,1994,3,64,580,6,0,NA,NA,2621,"ad"
"2622.1994",1994,32,1,384,1985,1994,3,54,469,14,0,NA,NA,2622,"ad"
"2623.1994",1994,32,1,388,1985,1994,3,40,342,8,0,NA,NA,2623,"ad"
"2624.1994",1994,32,1,389,1985,1994,3,54,598,8,0,NA,NA,2624,"ad"
"2625.1994",1994,32,1,393,1985,1994,3,61,348,6,0,NA,NA,2625,"ad"
"2626.1994",1994,32,1,481,1985,1994,3,54,289,4,0,NA,NA,2626,"ad"
"2627.1994",1994,32,1,482,1985,1994,3,50,216,3,0,NA,NA,2627,"ad"
"2628.1994",1994,32,1,487,1985,1994,3,45,386,6,0,NA,NA,2628,"ad"
"2629.1994",1994,32,1,490,1985,1994,3,44,465,7,0,NA,NA,2629,"ad"
"2630.1994",1994,32,1,491,1985,1994,3,21,0,1,0,NA,NA,2630,"ad"
"2631.1994",1994,32,1,492,1985,1994,3,51,1015,15,0,NA,NA,2631,"ad"
"2632.1994",1994,32,1,493,1985,1994,3,42,290,9,0,NA,NA,2632,"ad"
"2633.1994",1994,32,1,497,1985,1994,3,43,336,9,0,NA,NA,2633,"ad"
"2634.1994",1994,32,1,498,1985,1994,3,50,213,3,0,NA,NA,2634,"ad"
"2635.1994",1994,32,1,499,1985,1994,3,51,320,11,0,NA,NA,2635,"ad"
"2636.1994",1994,32,1,161,1985,1994,3,45,289,4,1,43,162,2636,"ad"
"2637.1994",1994,32,1,182,1985,1994,3,42,251,7,1,59,324,2637,"ad"
"2638.1994",1994,32,2,192,1985,1994,3,56,235,3,1,51,299,2638,"ad"
"2639.1994",1994,32,2,193,1985,1994,3,61,562,7,1,57,506,2639,"ad"
"2640.1994",1994,32,2,196,1985,1994,3,32,103,9,1,31,58,2640,"ad"
"2641.1994",1994,32,1,385,1985,1994,3,36,57,2,1,52,345,2641,"ad"
