bald	gap	tag	year	initial	fire_year	ht_init	ht_final	rp_init	rp_final	stage	fate	st_init										
62	1	276	2001	1999	1967	20	56	7	552	sm	la	NA										
62	1	285	2001	1999	1967	31	48	64	281	sm	me	NA										
62	1	588	2001	1999	1967	27	57	74	601	sm	la	NA										
62	1	595	2001	1999	1967	43	34	155	230	me	me	NA										
62	1	663	2001	1999	1967	20	32	14	162	sm	sm	NA										
62	1	1973	2001	1998	1967	30	48	75	413	sm	me	NA										
67	1	1803	2001	1998	1986	39	38	65	132	me	me	NA										
67	2	102	2001	2000	1986	44	32	152	65	me	sm	NA										
67	2	103	2001	2000	1986	53	24	293	22	la	sm	NA										
67	2	104	2001	2001	1986	36	54	34	284	me	la	NA										
67	2	302	2001	1999	1986	38	37	373	408	me	me	NA										
67	2	304	2001	1999	1986	40	54	235	739	me	la	NA										
67	2	633	2001	1999	1986	47	38	579	283	me	me	NA										
67	2	634	2001	1999	1986	42	8	405	0	me	ve	NA										
67	2	1804	2001	1998	1986	23	NA	33	NA	sm	rip	NA										
67	3	14	2001	2001	1986	49	62	413	634	me	la	NA										
67	3	101	2001	2000	1986	26	NA	13	NA	sm	rip	NA										
67	3	105	2001	2001	1986	46	60	155	355	me	la	NA										
67	3	1809	2001	1998	1986	46	42	155	164	me	me	NA										
67	3	1810	2001	1998	1986	32	44	131	319	sm	me	NA										
67	3	1811	2001	1998	1986	32	34	97	232	sm	me	NA										
67	3	1812	2001	1998	1986	36	38	121	84	me	me	NA										
67	3	1814	2001	1998	1986	47	46	96	218	me	me	NA										
67	3	1816	2001	1998	1986	40	51	128	382	me	la	NA										
67	3	1817	2001	1998	1986	29	43	73	560	sm	me	NA										
67	3	1818	2001	1998	1986	33	49	118	272	sm	me	NA										
67	3	1819	2001	1998	1986	38	44	236	281	me	me	NA										
67	3	1820	2001	1998	1986	31	31	182	322	sm	sm	NA										
67	3	1823	2001	1998	1986	43	60	110	441	me	la	NA										
67	4	15	2001	2001	1986	57	51	319	213	la	la	NA										
67	4	16	2001	2001	1986	57	49	394	188	la	me	NA										
67	4	17	2001	2001	1986	48	41	125	107	me	me	NA										
67	4	18	2001	2001	1986	42	21	125	12	me	sm	NA										
67	4	19	2001	2001	1986	58	56	216	286	la	la	NA										
67	4	20	2001	2001	1986	34	NA	34	NA	me	rip	NA										
67	4	21	2001	2001	1986	31	20	30	8	sm	sm	NA										
67	4	23	2001	2001	1986	45	68	200	527	me	la	NA										
67	4	24	2001	2001	1986	54	NA	224	NA	la	rip	NA										
67	4	25	2001	2001	1986	49	56	156	286	me	la	NA										
67	4	26	2001	2001	1986	47	NA	187	NA	me	rip	NA										
67	4	27	2001	2001	1986	57	61	140	374	la	la	NA										
67	4	28	2001	2001	1986	63	48	262	176	la	me	NA										
67	4	29	2001	2001	1986	46	32	265	49	me	sm	NA										
67	4	30	2001	2001	1986	45	33	119	54	me	sm	NA										
67	4	31	2001	2001	1986	35	38	97	84	me	me	NA										
67	4	32	2001	2001	1986	34	32	45	49	me	sm	NA										
67	4	33	2001	2001	1986	62	NA	301	NA	la	rip	NA										
67	4	34	2001	2001	1986	56	67	279	503	la	la	NA										
67	4	306	2001	1999	1986	49	NA	203	NA	me	rip	NA										
67	4	308	2001	1999	1986	51	55	267	270	la	la	NA										
67	4	311	2001	1999	1986	43	NA	340	NA	me	rip	NA										
67	4	312	2001	1999	1986	54	NA	357	NA	la	rip	NA										
67	4	314	2001	1999	1986	56	62	632	394	la	la	NA										
67	4	639	2001	1999	1986	55	65	404	457	la	la	NA										
67	4	642	2001	1999	1986	48	NA	225	NA	me	rip	NA										
67	4	643	2001	1999	1986	41	35	46	65	me	me	NA										
67	4	644	2001	1999	1986	43	36	123	71	me	me	NA										
67	4	645	2001	1999	1986	40	30	65	18	me	sm	NA										
67	4	646	2001	1999	1986	56	NA	212	NA	la	rip	NA										
67	4	830	2001	1997	1986	44	47	42	165	me	me	NA										
67	4	1824	2001	1998	1986	35	NA	67	NA	me	rip	NA										
67	4	1825	2001	1998	1986	51	NA	132	NA	la	rip	NA										
67	4	1826	2001	1998	1986	48	29	134	0	me	ve	NA										
67	4	1827	2001	1998	1986	45	NA	125	NA	me	rip	NA										
67	4	1828	2001	1998	1986	37	NA	68	NA	me	rip	NA										
67	4	1830	2001	1998	1986	35	NA	33	NA	me	rip	NA										
67	4	1831	2001	1998	1986	23	NA	9	NA	sm	rip	NA										
67	4	1832	2001	1998	1986	41	NA	139	NA	me	rip	NA										
67	4	1833	2001	1998	1986	42	NA	101	NA	me	rip	NA										
67	4	1834	2001	1998	1986	26	NA	24	NA	sm	rip	NA										
67	4	1835	2001	1998	1986	35	NA	112	NA	me	rip	NA										
67	4	1836	2001	1998	1986	33	NA	445	NA	sm	rip	NA										
67	4	1838	2001	1998	1986	40	NA	70	NA	me	rip	NA										
67	4	1840	2001	1998	1986	37	NA	23	NA	me	rip	NA										
67	4	1841	2001	1998	1986	38	NA	102	NA	me	rip	NA										
67	4	1842	2001	1998	1986	47	NA	283	NA	me	rip	NA										
67	4	1853	2001	1998	1986	54	50	89	200	la	me	NA										
67	4	1854	2001	1998	1986	29	NA	17	NA	sm	rip	NA										
67	4	1856	2001	1998	1986	51	50	336	200	la	me	NA										
67	4	1857	2001	1998	1986	31	NA	27	NA	sm	rip	NA										
67	5	316	2001	1999	1986	27	40	13	88	sm	me	NA										
67	5	648	2001	1999	1986	47	53	255	199	me	la	NA										
67	5	1861	2001	1998	1986	29	NA	1	NA	sm	rip	NA										
67	5	1862	2001	1998	1986	29	NA	7	NA	sm	rip	NA										
67	6	319	2001	1999	1986	36	59	43	337	me	la	NA										
67	6	653	2001	1999	1986	50	58	77	319	me	la	NA										
67	6	1866	2001	1998	1986	58	56	92	216	la	la	NA										
67	6	1867	2001	1998	1986	53	42	87	79	la	me	NA										
67	6	1868	2001	1998	1986	31	46	14	154	sm	me	NA										
67	6	1869	2001	1998	1986	42	51	59	213	me	la	NA										
67	6	1877	2001	1998	1986	42	62	152	394	me	la	NA										
67	6	1878	2001	1998	1986	55	65	695	522	la	la	NA										
67	6	1879	2001	1998	1986	40	64	209	435	me	la	NA										
67	6	1885	2001	1998	1986	45	53	54	240	me	la	NA										
87	1	2	2001	2000	1986	37	36	27	71	me	me	NA										
87	1	5	2001	2000	1986	36	43	108	124	me	me	NA										
87	1	6	2001	2000	1986	34	45	41	144	me	me	NA										
87	1	8	2001	2000	1986	16	28	0	79	ve	sm	NA										
87	1	15	2001	2000	1986	30	36	103	71	sm	me	NA										
87	1	16	2001	2000	1986	29	43	92	124	sm	me	NA										
87	1	17	2001	2000	1986	35	36	84	71	me	me	NA										
87	1	18	2001	2000	1986	31	43	183	124	sm	me	NA										
87	1	19	2001	2000	1986	34	NA	136	NA	me	rip	NA										
87	1	21	2001	2000	1986	33	NA	77	NA	sm	rip	NA										
87	1	23	2001	2001	1986	45	NA	233	NA	me	rip	NA										
87	1	24	2001	2001	1986	36	41	79	107	me	me	NA										
87	1	25	2001	2001	1986	29	28	48	32	sm	sm	NA										
87	1	26	2001	2001	1986	43	53	161	368	me	la	NA										
87	1	27	2001	2001	1986	23	31	5	44	sg	sm	NA										
87	1	28	2001	2001	1986	41	38	224	84	me	me	NA										
87	1	29	2001	2001	1986	41	48	149	176	me	me	NA										
87	1	30	2001	2001	1986	27	26	35	26	sm	sm	NA										
87	1	31	2001	2001	1986	40	28	87	32	me	sm	NA										
87	1	32	2001	2001	1986	27	29	34	36	sm	sm	NA										
87	1	34	2001	2001	1986	41	48	214	176	me	me	NA										
87	1	35	2001	2001	1986	48	53	170	236	me	la	NA										
87	1	37	2001	2001	1986	9	28	0	43	ve	sm	NA										
87	1	38	2001	2001	1986	34	45	26	144	me	me	NA										
87	1	39	2001	2001	1986	26	52	11	358	sg	la	NA										
87	1	40	2001	2001	1986	4	4	0	0	sg	ve	NA										
87	1	42	2001	2001	1986	41	37	43	77	me	me	NA										
87	1	43	2001	2001	1986	42	NA	152	NA	me	rip	NA										
87	1	44	2001	2001	1986	17	37	2	281	sm	me	NA										
87	1	45	2001	2001	1986	24	57	17	643	sm	la	NA										
87	1	46	2001	2001	1986	43	41	211	291	me	me	NA										
87	1	49	2001	2001	1986	44	44	160	134	me	me	NA										
87	1	50	2001	2001	1986	43	37	179	77	me	me	NA										
87	1	51	2001	2001	1986	25	31	23	44	sm	sm	NA										
87	1	52	2001	2001	1986	36	45	141	144	me	me	NA										
87	1	53	2001	2001	1986	37	52	154	246	me	la	NA										
87	1	54	2001	2001	1986	16	NA	6	NA	sm	rip	NA										
87	1	55	2001	2001	1986	27	42	38	116	sm	me	NA										
87	1	56	2001	2001	1986	47	41	212	107	me	me	NA										
87	1	57	2001	2001	1986	42	45	129	144	me	me	NA										
87	1	58	2001	2001	1986	27	46	82	154	sm	me	NA										
87	1	60	2001	2001	1986	25	31	5	44	sm	sm	NA										
87	1	61	2001	2001	1986	22	41	7	107	sg	me	NA										
87	1	62	2001	2001	1986	27	39	44	91	sm	me	NA										
87	1	63	2001	2001	1986	27	41	12	107	sm	me	NA										
87	1	64	2001	2001	1986	38	45	61	151	me	me	NA										
87	1	321	2001	1999	1986	45	51	183	343	me	la	NA										
87	1	323	2001	1999	1986	30	41	143	234	sm	me	NA										
87	1	326	2001	1999	1986	30	43	27	124	sm	me	NA										
87	1	327	2001	1999	1986	23	9	10	1	sm	sm	NA										
87	1	332	2001	1999	1986	22	9	4	0	sm	ve	NA										
87	1	336	2001	1999	1986	35	29	79	36	me	sm	NA										
87	1	337	2001	1999	1986	29	34	28	59	sm	me	NA										
87	1	338	2001	1999	1986	26	26	7	26	sm	sm	NA										
87	1	341	2001	1999	1986	32	44	91	164	sm	me	NA										
87	1	344	2001	1999	1986	35	37	74	77	me	me	NA										
87	1	349	2001	1999	1986	37	44	181	134	me	me	NA										
87	1	353	2001	1999	1986	25	32	26	49	sm	sm	NA										
87	1	601	2001	1999	1986	20	40	9	99	sm	me	NA										
87	1	604	2001	1999	1986	21	12	11	0	sm	ve	NA										
87	1	605	2001	1999	1986	24	NA	27	NA	sm	rip	NA										
87	1	606	2001	1999	1986	23	22	30	15	sm	sm	NA										
87	1	607	2001	1999	1986	40	32	58	49	me	sm	NA										
87	1	608	2001	1999	1986	36	37	79	77	me	me	NA										
87	1	610	2001	1999	1986	35	30	57	40	me	sm	NA										
87	1	612	2001	1999	1986	40	36	91	71	me	me	NA										
87	1	613	2001	1999	1986	35	41	136	107	me	me	NA										
87	1	916	2001	1997	1986	30	53	148	363	sm	la	NA										
87	1	918	2001	1997	1986	14	21	0	78	ve	sm	NA										
87	1	930	2001	1997	1986	26	54	73	255	sm	la	NA										
87	1	936	2001	1997	1986	34	43	18	124	me	me	NA										
87	1	967	2001	1997	1986	34	35	64	162	me	me	NA										
87	1	998	2001	1997	1986	17	18	9	8	sm	sm	NA										
87	1	1202	2001	1998	1986	54	30	54	40	la	sm	NA										
87	1	1203	2001	1998	1986	32	27	98	29	sm	sm	NA										
87	1	1207	2001	1998	1986	38	47	74	165	me	me	NA										
87	1	1211	2001	1998	1986	36	20	76	11	me	sm	NA										
87	1	1213	2001	1998	1986	14	31	0	97	ve	sm	NA										
87	1	1214	2001	1998	1986	21	45	0	144	ve	me	NA										
87	1	1217	2001	1998	1986	17	30	3	75	sm	sm	NA										
87	1	1219	2001	1998	1986	28	28	28	83	sm	sm	NA										
87	1	1220	2001	1998	1986	21	32	1	147	sm	sm	NA										
88	1	206	2001	2001	1986	33	35	185	421	sm	me	NA										
88	1	543	2001	1999	1986	33	39	31	54	sm	me	NA										
88	1	544	2001	1999	1986	23	35	73	164	sm	me	NA										
88	1	619	2001	1999	1986	21	21	25	48	sm	sm	NA										
88	1	620	2001	1999	1986	18	28	24	63	sm	sm	NA										
88	1	622	2001	1999	1986	21	29	13	109	sm	sm	NA										
88	1	632	2001	1999	1986	30	37	45	262	sm	me	NA										
88	1	1244	2001	1998	1986	25	29	46	62	sm	sm	NA										
88	1	1247	2001	1998	1986	21	27	43	135	sm	sm	NA										
88	1	1252	2001	1998	1986	18	25	35	28	sm	sm	NA										
88	1	1253	2001	1998	1986	24	32	41	78	sm	sm	NA										
88	1	1254	2001	1998	1986	13	NA	2	NA	sm	rip	NA										
88	1	1256	2001	1998	1986	22	21	32	30	sm	sm	NA										
88	1	1259	2001	1998	1986	17	39	10	123	sm	me	NA										
88	1	1264	2001	1998	1986	23	28	16	58	sm	sm	NA										
88	1	1266	2001	1998	1986	31	53	152	739	sm	la	NA										
88	1	1274	2001	1998	1986	25	40	132	101	sm	me	NA										
88	1	1275	2001	1998	1986	24	NA	89	NA	sm	rip	NA										
88	1	1278	2001	1998	1986	22	23	12	20	sm	sm	NA										
91	1	8	2001	2000	1986	31	37	81	203	sm	me	NA										
91	1	10	2001	2000	1986	37	36	126	231	me	me	NA										
91	1	11	2001	2000	1986	57	60	198	331	la	la	NA										
91	1	12	2001	2000	1986	44	NA	47	NA	me	rip	NA										
91	1	13	2001	2000	1986	44	46	61	136	me	me	NA										
91	1	14	2001	2000	1986	41	55	134	291	me	la	NA										
91	1	15	2001	2000	1986	54	NA	254	NA	la	rip	NA										
91	1	20	2001	2000	1986	35	33	162	336	me	sm	NA										
91	1	22	2001	2000	1986	58	66	629	480	la	la	NA										
91	1	24	2001	2000	1986	36	50	78	200	me	me	NA										
91	1	25	2001	2000	1986	45	51	125	213	me	la	NA										
91	1	26	2001	2000	1986	59	NA	415	NA	la	rip	NA										
91	1	27	2001	2000	1986	57	NA	375	NA	la	rip	NA										
91	1	29	2001	2000	1986	27	NA	17	NA	sm	rip	NA										
91	1	31	2001	2001	1986	23	NA	7	NA	sm	rip	NA										
91	1	32	2001	2001	1986	43	44	85	134	me	me	NA										
91	1	33	2001	2001	1986	33	37	104	76	sm	me	NA										
91	1	35	2001	2001	1986	29	49	58	188	sm	me	NA										
91	1	36	2001	2001	1986	30	40	39	155	sm	me	NA										
91	1	37	2001	2001	1986	23	45	25	252	sm	me	NA										
91	1	43	2001	2001	1986	21	NA	4	NA	sm	rip	NA										
91	1	44	2001	2001	1986	34	52	83	226	me	la	NA										
91	1	46	2001	2001	1986	22	40	5	99	sm	me	NA										
91	1	47	2001	2001	1986	34	51	198	213	me	la	NA										
91	1	49	2001	2001	1986	33	39	239	91	sm	me	NA										
91	1	51	2001	2001	1986	14	40	0	99	ve	me	NA										
91	1	53	2001	2001	1986	26	34	39	59	sm	me	NA										
91	1	54	2001	2001	1986	31	37	61	77	sm	me	NA										
91	1	55	2001	2001	1986	57	73	735	659	la	la	NA										
91	1	56	2001	2001	1986	48	68	335	527	me	la	NA										
91	1	57	2001	2001	1986	48	49	85	188	me	me	NA										
91	1	58	2001	2001	1986	36	49	56	188	me	me	NA										
91	1	59	2001	2001	1986	33	35	36	65	sm	me	NA										
91	1	60	2001	2001	1986	44	51	403	213	me	la	NA										
91	1	62	2001	2001	1986	25	26	13	26	sm	sm	NA										
91	1	63	2001	2001	1986	4	33	0	54	sg	sm	NA										
91	1	64	2001	2001	1986	41	62	207	394	me	la	NA										
91	1	65	2001	2001	1986	34	49	167	188	me	me	NA										
91	1	66	2001	2001	1986	59	NA	90	NA	la	rip	NA										
91	1	67	2001	2001	1986	48	53	184	240	me	la	NA										
91	1	68	2001	2001	1986	33	44	234	134	sm	me	NA										
91	1	69	2001	2001	1986	19	42	2	116	sg	me	NA										
91	1	137	2001	1998	1986	45	56	120	286	me	la	NA										
91	1	340	2001	1999	1986	42	48	210	304	me	me	NA										
91	1	542	2001	1999	1986	42	51	179	187	me	la	NA										
91	1	547	2001	1999	1986	16	25	2	38	sm	sm	NA										
91	1	548	2001	1999	1986	35	56	174	286	me	la	NA										
91	1	549	2001	1999	1986	40	25	97	38	me	sm	NA										
91	1	550	2001	1999	1986	47	37	443	77	me	me	NA										
91	1	551	2001	1999	1986	46	34	244	86	me	me	NA										
91	1	553	2001	1999	1986	27	50	29	200	sm	me	NA										
91	1	580	2001	1999	1986	38	35	67	65	me	me	NA										
91	1	581	2001	1999	1986	23	27	18	29	sm	sm	NA										
91	1	582	2001	1999	1986	42	51	251	213	me	la	NA										
91	1	584	2001	1999	1986	18	37	39	77	sm	me	NA										
91	1	585	2001	1999	1986	26	23	37	18	sm	sm	NA										
93	3	407	2001	1999	1972	14	47	0	68	ve	me	NA										
93	3	803	2001	1997	1972	56	59	175	361	la	la	NA										
93	4	801	2001	2000	1972	42	59	127	196	me	la	NA										
93	6	413	2001	1999	1972	44	35	209	124	me	me	NA										
93	6	414	2001	1999	1972	45	55	258	343	me	la	NA										
93	6	415	2001	1999	1972	29	28	37	72	sm	sm	NA										
93	6	416	2001	1999	1972	35	41	5	142	me	me	NA										
93	6	418	2001	1999	1972	41	42	47	136	me	me	NA										
93	8	311	2001	1999	1972	28	31	36	83	sm	sm	NA										
93	8	423	2001	1999	1972	14	45	0	67	ve	me	NA										
1	1	312	2002	1994	1967	30	NA	0	NA	ve	rip	NA										
1	2	169	2002	1997	1967	25	NA	23	NA	sm	rip	NA										
1	2	423	2002	1999	1967	37	36	77	158	me	me	NA										
1	2	425	2002	1999	1967	24	NA	33	NA	sm	rip	NA										
1	2	426	2002	1999	1967	43	32	124	52	me	sm	NA										
1	2	427	2002	1999	1967	37	38	77	136	me	me	NA										
1	2	428	2002	1999	1967	46	NA	154	NA	me	rip	NA										
1	2	430	2002	1999	1967	36	27	71	20	me	sm	NA										
1	2	434	2002	1999	1967	31	NA	44	NA	sm	rip	NA										
1	2	437	2002	1999	1967	53	48	245	298	la	me	NA										
1	2	438	2002	1999	1967	35	35	65	98	me	me	NA										
1	2	439	2002	1999	1967	34	33	59	78	me	sm	NA										
1	2	440	2002	1999	1967	25	NA	26	NA	sm	rip	NA										
1	2	451	2002	1999	1967	41	NA	107	NA	me	rip	NA										
1	2	469	2002	1999	1967	46	55	154	330	me	la	NA										
1	2	472	2002	1999	1967	56	NA	286	NA	la	rip	NA										
1	2	473	2002	1999	1967	41	NA	107	NA	me	rip	NA										
1	2	703	2002	2000	1967	36	26	8	3	me	sm	NA										
1	2	704	2002	2000	1967	47	NA	165	NA	me	rip	NA										
1	2	705	2002	2000	1967	33	NA	54	NA	sm	rip	NA										
1	2	706	2002	2000	1967	40	39	201	139	me	me	NA										
1	2	717	2002	2000	1967	43	50	124	201	me	me	NA										
1	2	720	2002	2000	1967	43	NA	124	NA	me	rip	NA										
1	2	722	2002	2000	1967	59	NA	337	NA	la	rip	NA										
1	2	723	2002	2000	1967	35	29	63	65	me	sm	NA										
1	2	724	2002	2000	1967	34	NA	59	NA	me	rip	NA										
1	2	725	2002	2000	1967	19	28	6	84	sm	sm	NA										
1	2	726	2002	2000	1967	42	NA	116	NA	me	rip	NA										
1	2	734	2002	2001	1967	43	NA	124	NA	me	rip	NA										
1	2	736	2002	2001	1967	44	NA	134	NA	me	rip	NA										
1	2	737	2002	2001	1967	33	NA	54	NA	sm	rip	NA										
1	2	739	2002	2001	1967	45	NA	144	NA	me	rip	NA										
1	2	740	2002	2001	1967	31	NA	44	NA	sm	rip	NA										
1	2	741	2002	2001	1967	36	NA	71	NA	me	rip	NA										
1	2	742	2002	2001	1967	37	NA	77	NA	me	rip	NA										
1	2	743	2002	2001	1967	43	NA	124	NA	me	rip	NA										
1	2	744	2002	2001	1967	41	NA	107	NA	me	rip	NA										
1	2	745	2002	2001	1967	58	NA	319	NA	la	rip	NA										
1	2	748	2002	2001	1967	33	NA	54	NA	sm	rip	NA										
1	2	749	2002	2001	1967	54	NA	255	NA	la	rip	NA										
1	2	784	2002	2001	1967	52	NA	226	NA	la	rip	NA										
1	2	785	2002	2001	1967	44	NA	134	NA	me	rip	NA										
1	2	786	2002	2001	1967	39	NA	113	NA	me	rip	NA										
1	2	787	2002	2001	1967	34	21	75	48	me	sm	NA										
1	2	788	2002	2001	1967	41	NA	61	NA	me	rip	NA										
1	2	789	2002	2001	1967	47	35	165	63	me	me	NA										
1	2	791	2002	2001	1967	25	26	27	21	sm	sm	NA										
1	2	792	2002	2001	1967	33	30	54	81	sm	sm	NA										
1	2	793	2002	2001	1967	33	29	54	22	sm	sm	NA										
1	2	794	2002	2001	1967	37	41	24	395	me	me	NA										
1	2	795	2002	2001	1967	32	33	49	17	sm	sm	NA										
1	2	796	2002	2001	1967	28	30	32	40	sm	sm	NA										
1	2	797	2002	2001	1967	30	27	40	10	sm	sm	NA										
1	2	798	2002	2001	1967	43	NA	124	NA	me	rip	NA										
1	2	805	2002	2001	1967	47	43	67	394	me	me	NA										
1	2	806	2002	2001	1967	43	NA	69	NA	me	rip	NA										
1	2	807	2002	2001	1967	46	46	107	164	me	me	NA										
1	2	808	2002	2001	1967	41	NA	107	NA	me	rip	NA										
1	2	810	2002	2001	1967	26	NA	26	NA	sm	rip	NA										
1	2	811	2002	2001	1967	29	NA	36	NA	sm	rip	NA										
1	2	812	2002	2001	1967	33	NA	54	NA	sm	rip	NA										
1	2	813	2002	2001	1967	33	NA	54	NA	sm	rip	NA										
1	2	814	2002	2001	1967	34	NA	59	NA	me	rip	NA										
1	2	815	2002	2001	1967	27	NA	29	NA	sm	rip	NA										
1	2	816	2002	2001	1967	41	NA	107	NA	me	rip	NA										
1	2	817	2002	2001	1967	44	37	134	166	me	me	NA										
1	2	818	2002	2001	1967	40	36	99	135	me	me	NA										
1	2	819	2002	2001	1967	42	NA	116	NA	me	rip	NA										
1	2	820	2002	2001	1967	40	50	257	325	me	me	NA										
1	2	821	2002	2001	1967	44	NA	134	NA	me	rip	NA										
1	2	822	2002	2002	1967	27	NA	29	NA	sm	rip	NA										
1	2	823	2002	2002	1967	49	56	229	361	me	la	NA										
1	2	824	2002	2002	1967	54	52	183	178	la	la	NA										
1	2	825	2002	2002	1967	39	NA	91	NA	me	rip	NA										
1	3	729	2002	2000	1967	40	NA	99	NA	me	rip	NA										
1	5	415	2002	1999	1967	32	44	26	85	sm	me	NA										
1	5	417	2002	1999	1967	57	57	372	435	la	la	NA										
1	5	418	2002	1999	1967	55	58	229	416	la	la	NA										
1	5	422	2002	1999	1967	38	NA	11	NA	me	rip	NA										
1	5	660	2002	1997	1967	46	32	129	35	me	sm	NA										
1	5	679	2002	1997	1967	46	44	199	196	me	me	NA										
1	5	680	2002	1997	1967	38	NA	55	NA	me	rip	NA										
1	5	735	2002	2001	1967	35	NA	88	NA	me	rip	NA										
1	5	783	2002	2001	1967	38	47	89	296	me	me	NA										
1	5	804	2002	2001	1967	34	NA	25	NA	me	rip	NA										
1	5	826	2002	2002	1967	38	56	44	245	me	la	NA										
1	7	732	2002	2001	1999	35	32	250	160	me	sm	NA										
1	7	801	2002	2001	1999	23	35	19	116	sm	me	NA										
1	7	827	2002	2002	1999	42	44	119	567	me	me	NA										
1	7	828	2002	2002	1999	37	45	153	162	me	me	NA										
29	1	3	2002	1995	1985	31	NA	44	NA	sm	rip	NA										
29	1	267	2002	2001	1985	43	NA	124	NA	me	rip	NA										
29	1	271	2002	2001	1985	40	47	190	304	me	me	NA										
29	1	272	2002	2001	1985	48	47	209	64	me	me	NA										
29	1	284	2002	2001	1985	52	46	221	104	la	me	NA										
29	1	285	2002	2001	1985	47	50	111	158	me	me	NA										
29	1	289	2002	2001	1985	34	40	59	284	me	me	NA										
29	1	290	2002	2001	1985	54	41	174	122	la	me	NA										
29	1	291	2002	2001	1985	36	34	71	92	me	me	NA										
29	1	293	2002	2001	1985	48	NA	325	NA	me	rip	NA										
29	1	294	2002	2001	1985	32	32	91	310	sm	sm	NA										
29	1	296	2002	2001	1985	43	NA	124	NA	me	rip	NA										
29	1	297	2002	2001	1985	41	38	107	89	me	me	NA										
29	1	298	2002	2001	1985	31	31	44	51	sm	sm	NA										
29	1	299	2002	2001	1985	32	25	27	16	sm	sm	NA										
29	1	300	2002	2001	1985	21	29	13	34	sm	sm	NA										
29	1	415	2002	2000	1985	44	NA	134	NA	me	rip	NA										
29	1	430	2002	2000	1985	49	53	89	106	me	la	NA										
29	1	433	2002	1999	1985	36	35	71	127	me	me	NA										
29	1	435	2002	1999	1985	54	50	516	293	la	me	NA										
29	1	436	2002	1999	1985	59	60	179	200	la	la	NA										
